"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","MRIUNITS","TOT","1000000HAB","A","2010",6.96,
"FRA","MRIUNITS","TOT","1000000HAB","A","2011",7.51,
"FRA","MRIUNITS","TOT","1000000HAB","A","2012",8.65,
"FRA","MRIUNITS","TOT","1000000HAB","A","2013",9.4,
"FRA","MRIUNITS","TOT","1000000HAB","A","2014",10.86,
"FRA","MRIUNITS","TOT","1000000HAB","A","2015",12.56,"B"
"FRA","MRIUNITS","TOT","1000000HAB","A","2016",13.55,
"FRA","MRIUNITS","TOT","1000000HAB","A","2017",14.2,
"FRA","MRIUNITS","TOT","1000000HAB","A","2018",14.74,
"FRA","MRIUNITS","TOT","1000000HAB","A","2019",15.38,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","1998",0.28,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","1999",0.33,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",0.3,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",0.33,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",0.49,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0.68,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0.9,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",1.14,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",1.36,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",1.47,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",1.53,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",1.46,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",1.59,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",1.67,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",1.88,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",2.02,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",2.88,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",3.77,"B"
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",4.62,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",5.8,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",6.38,
"FRA","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",8.74,"B"
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",0.9,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",1.18,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",1.35,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",1.5,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",1.91,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",2.5,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",2.96,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",3.63,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",3.83,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",4.01,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",4.53,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",4.98,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",5.37,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",5.83,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",6.77,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",7.37,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",7.98,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",8.79,"B"
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",8.93,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",8.4,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",8.36,
"FRA","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",6.63,"B"
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1991",1.06,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1992",1.22,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1993",1.42,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1994",1.81,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1995",2.25,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1996",2.83,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",3.16,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",3.73,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",4.38,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",4.93,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",5.48,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",5.98,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",6.23,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",6.6,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",7.09,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",7.71,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",8.18,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",8.72,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",9.47,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",10.3,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",10.91,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",11.29,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",11.59,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",11.61,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",11.81,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",12.13,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",12.39,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",12.27,
"DEU","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",12.56,
"GRC","MRIUNITS","TOT","1000000HAB","A","2005",13.38,
"GRC","MRIUNITS","TOT","1000000HAB","A","2006",16.51,
"GRC","MRIUNITS","TOT","1000000HAB","A","2007",18.1,
"GRC","MRIUNITS","TOT","1000000HAB","A","2008",19.86,
"GRC","MRIUNITS","TOT","1000000HAB","A","2009",22.06,
"GRC","MRIUNITS","TOT","1000000HAB","A","2010",22.93,
"GRC","MRIUNITS","TOT","1000000HAB","A","2011",22.42,
"GRC","MRIUNITS","TOT","1000000HAB","A","2012",21.91,
"GRC","MRIUNITS","TOT","1000000HAB","A","2013",22.07,
"GRC","MRIUNITS","TOT","1000000HAB","A","2014",22.86,
"GRC","MRIUNITS","TOT","1000000HAB","A","2015",24.77,
"GRC","MRIUNITS","TOT","1000000HAB","A","2016",26.91,
"GRC","MRIUNITS","TOT","1000000HAB","A","2017",26.5,
"GRC","MRIUNITS","TOT","1000000HAB","A","2018",29.35,
"GRC","MRIUNITS","TOT","1000000HAB","A","2019",31.9,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",16.57,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",15.75,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",15.5,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",15.88,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",17.93,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",20.51,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",20.18,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",22.64,
"GRC","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",24.44,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",5.85,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",6.16,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",6.57,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",6.98,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",6.84,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",6.4,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",6.32,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",6.71,
"GRC","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",7.46,
"ISL","MRIUNITS","TOT","1000000HAB","A","1990",3.92,
"ISL","MRIUNITS","TOT","1000000HAB","A","1991",3.88,
"ISL","MRIUNITS","TOT","1000000HAB","A","1992",3.83,
"ISL","MRIUNITS","TOT","1000000HAB","A","1993",3.79,
"ISL","MRIUNITS","TOT","1000000HAB","A","1994",3.76,
"ISL","MRIUNITS","TOT","1000000HAB","A","1995",7.48,
"ISL","MRIUNITS","TOT","1000000HAB","A","1996",7.44,
"ISL","MRIUNITS","TOT","1000000HAB","A","1997",7.38,
"ISL","MRIUNITS","TOT","1000000HAB","A","1998",7.3,
"ISL","MRIUNITS","TOT","1000000HAB","A","1999",7.21,
"ISL","MRIUNITS","TOT","1000000HAB","A","2000",10.67,
"ISL","MRIUNITS","TOT","1000000HAB","A","2001",14.04,
"ISL","MRIUNITS","TOT","1000000HAB","A","2002",17.39,
"ISL","MRIUNITS","TOT","1000000HAB","A","2003",17.27,
"ISL","MRIUNITS","TOT","1000000HAB","A","2004",20.54,
"ISL","MRIUNITS","TOT","1000000HAB","A","2005",20.22,
"ISL","MRIUNITS","TOT","1000000HAB","A","2006",19.75,
"ISL","MRIUNITS","TOT","1000000HAB","A","2007",19.26,
"ISL","MRIUNITS","TOT","1000000HAB","A","2008",18.9,
"ISL","MRIUNITS","TOT","1000000HAB","A","2009",21.98,
"ISL","MRIUNITS","TOT","1000000HAB","A","2010",22.01,
"ISL","MRIUNITS","TOT","1000000HAB","A","2011",21.94,
"ISL","MRIUNITS","TOT","1000000HAB","A","2012",21.83,
"ISL","MRIUNITS","TOT","1000000HAB","A","2013",21.62,
"ISL","MRIUNITS","TOT","1000000HAB","A","2014",21.38,
"ISL","MRIUNITS","TOT","1000000HAB","A","2015",21.16,
"ISL","MRIUNITS","TOT","1000000HAB","A","2016",20.87,
"ISL","MRIUNITS","TOT","1000000HAB","A","2017",20.38,
"ISL","MRIUNITS","TOT","1000000HAB","A","2018",19.85,
"ISL","MRIUNITS","TOT","1000000HAB","A","2019",19.41,
"ISL","MRIUNITS","TOT","1000000HAB","A","2020",19.22,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",7.11,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",7.02,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",10.43,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",10.36,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",10.27,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",10.11,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",9.88,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",9.63,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",9.45,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",9.42,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",9.43,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",12.54,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",12.47,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",12.35,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",12.22,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",12.09,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",11.92,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",11.65,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",11.34,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",11.09,
"ISL","MRIUNITS","INAMBULATORY","1000000HAB","A","2020",10.99,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",3.56,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",7.02,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",6.96,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",6.91,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",10.27,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",10.11,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",9.88,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",9.63,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",9.45,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",12.56,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",12.58,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",9.4,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",9.35,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",9.27,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",9.16,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",9.07,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",8.94,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",8.74,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",8.51,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",8.32,
"ISL","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",8.24,
"IRL","MRIUNITS","TOT","1000000HAB","A","2006",7.95,
"IRL","MRIUNITS","TOT","1000000HAB","A","2007",8.41,
"IRL","MRIUNITS","TOT","1000000HAB","A","2008",8.91,
"IRL","MRIUNITS","TOT","1000000HAB","A","2009",11.69,"B"
"IRL","MRIUNITS","TOT","1000000HAB","A","2010",12.28,
"IRL","MRIUNITS","TOT","1000000HAB","A","2011",13.1,
"IRL","MRIUNITS","TOT","1000000HAB","A","2012",12.39,
"IRL","MRIUNITS","TOT","1000000HAB","A","2013",13.19,
"IRL","MRIUNITS","TOT","1000000HAB","A","2014",13.31,
"IRL","MRIUNITS","TOT","1000000HAB","A","2015",14.04,
"IRL","MRIUNITS","TOT","1000000HAB","A","2016",14.72,
"IRL","MRIUNITS","TOT","1000000HAB","A","2017",15.18,
"IRL","MRIUNITS","TOT","1000000HAB","A","2018",16.03,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",3.31,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3.29,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.28,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",2.61,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",3.46,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",2.79,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",2.55,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",2.73,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",2.7,
"IRL","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",2.67,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",8.38,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",8.99,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",9.83,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",9.78,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",9.73,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",10.52,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",11.48,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",11.99,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",12.48,
"IRL","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",13.35,
"ITA","MRIUNITS","TOT","1000000HAB","A","1997",4.11,
"ITA","MRIUNITS","TOT","1000000HAB","A","1998",5.82,
"ITA","MRIUNITS","TOT","1000000HAB","A","1999",6.25,
"ITA","MRIUNITS","TOT","1000000HAB","A","2000",7.76,
"ITA","MRIUNITS","TOT","1000000HAB","A","2001",9.07,
"ITA","MRIUNITS","TOT","1000000HAB","A","2002",10.85,
"ITA","MRIUNITS","TOT","1000000HAB","A","2003",11.9,
"ITA","MRIUNITS","TOT","1000000HAB","A","2004",14.09,
"ITA","MRIUNITS","TOT","1000000HAB","A","2005",15.01,
"ITA","MRIUNITS","TOT","1000000HAB","A","2006",16.96,
"ITA","MRIUNITS","TOT","1000000HAB","A","2007",18.77,
"ITA","MRIUNITS","TOT","1000000HAB","A","2008",20.06,
"ITA","MRIUNITS","TOT","1000000HAB","A","2009",21.59,
"ITA","MRIUNITS","TOT","1000000HAB","A","2010",22.47,
"ITA","MRIUNITS","TOT","1000000HAB","A","2011",24.17,
"ITA","MRIUNITS","TOT","1000000HAB","A","2012",24.62,
"ITA","MRIUNITS","TOT","1000000HAB","A","2013",25.2,
"ITA","MRIUNITS","TOT","1000000HAB","A","2014",26.19,
"ITA","MRIUNITS","TOT","1000000HAB","A","2015",28.24,
"ITA","MRIUNITS","TOT","1000000HAB","A","2016",28.4,
"ITA","MRIUNITS","TOT","1000000HAB","A","2017",28.66,
"ITA","MRIUNITS","TOT","1000000HAB","A","2018",28.68,
"ITA","MRIUNITS","TOT","1000000HAB","A","2019",30.22,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","1997",0.63,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","1998",1.11,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","1999",0.81,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",1.65,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",2.12,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",2.38,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",3,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",3.71,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",4.02,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",4.78,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",6.28,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",6.88,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",7.67,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",8.03,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",8.62,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",8.92,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",9.16,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",9.95,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",10.9,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",11.55,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",11.89,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",11.98,
"ITA","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",12.49,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",3.48,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",4.71,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",5.45,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",6.11,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",6.95,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",8.46,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",8.9,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",10.38,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",10.99,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",12.18,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",12.49,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",13.17,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",13.93,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",14.44,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",15.54,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",15.7,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",16.04,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",16.24,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",17.34,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",16.86,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",16.77,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",16.7,
"ITA","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",17.73,
"JPN","MRIUNITS","TOT","1000000HAB","A","1990",6.12,
"JPN","MRIUNITS","TOT","1000000HAB","A","1993",12.48,
"JPN","MRIUNITS","TOT","1000000HAB","A","1996",18.75,
"JPN","MRIUNITS","TOT","1000000HAB","A","1999",23.19,
"JPN","MRIUNITS","TOT","1000000HAB","A","2002",35.32,"B"
"JPN","MRIUNITS","TOT","1000000HAB","A","2005",40.14,
"JPN","MRIUNITS","TOT","1000000HAB","A","2008",42.96,
"JPN","MRIUNITS","TOT","1000000HAB","A","2011",46.86,
"JPN","MRIUNITS","TOT","1000000HAB","A","2014",51.69,
"JPN","MRIUNITS","TOT","1000000HAB","A","2017",55.21,
"KOR","MRIUNITS","TOT","1000000HAB","A","1992",1.39,
"KOR","MRIUNITS","TOT","1000000HAB","A","1993",1.81,
"KOR","MRIUNITS","TOT","1000000HAB","A","1994",2.87,
"KOR","MRIUNITS","TOT","1000000HAB","A","1995",3.86,
"KOR","MRIUNITS","TOT","1000000HAB","A","1996",4.7,
"KOR","MRIUNITS","TOT","1000000HAB","A","1997",5.14,
"KOR","MRIUNITS","TOT","1000000HAB","A","2000",5.4,
"KOR","MRIUNITS","TOT","1000000HAB","A","2001",6.8,
"KOR","MRIUNITS","TOT","1000000HAB","A","2002",7.85,
"KOR","MRIUNITS","TOT","1000000HAB","A","2003",8.98,
"KOR","MRIUNITS","TOT","1000000HAB","A","2004",11.04,
"KOR","MRIUNITS","TOT","1000000HAB","A","2005",12.12,
"KOR","MRIUNITS","TOT","1000000HAB","A","2006",13.56,
"KOR","MRIUNITS","TOT","1000000HAB","A","2007",15.96,
"KOR","MRIUNITS","TOT","1000000HAB","A","2008",17.43,
"KOR","MRIUNITS","TOT","1000000HAB","A","2009",18.74,
"KOR","MRIUNITS","TOT","1000000HAB","A","2010",19.88,
"KOR","MRIUNITS","TOT","1000000HAB","A","2011",21.27,
"KOR","MRIUNITS","TOT","1000000HAB","A","2012",23.37,
"KOR","MRIUNITS","TOT","1000000HAB","A","2013",24.35,
"KOR","MRIUNITS","TOT","1000000HAB","A","2014",25.5,
"KOR","MRIUNITS","TOT","1000000HAB","A","2015",26.27,
"KOR","MRIUNITS","TOT","1000000HAB","A","2016",27.82,
"KOR","MRIUNITS","TOT","1000000HAB","A","2017",29.13,
"KOR","MRIUNITS","TOT","1000000HAB","A","2018",30.09,
"KOR","MRIUNITS","TOT","1000000HAB","A","2019",32.03,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",3.1,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",3.33,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3.45,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.82,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",4.02,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",3.95,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",4.16,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",4.25,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",4.47,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",4.52,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",4.63,
"KOR","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",5.03,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",14.33,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",15.41,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",16.43,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",17.44,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",19.34,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",20.4,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",21.34,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",22.01,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",23.35,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",24.61,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",25.46,
"KOR","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",27,
"LUX","MRIUNITS","TOT","1000000HAB","A","1990",2.62,
"LUX","MRIUNITS","TOT","1000000HAB","A","1991",2.58,
"LUX","MRIUNITS","TOT","1000000HAB","A","1992",2.55,
"LUX","MRIUNITS","TOT","1000000HAB","A","1993",2.52,
"LUX","MRIUNITS","TOT","1000000HAB","A","1994",2.48,
"LUX","MRIUNITS","TOT","1000000HAB","A","1995",2.45,
"LUX","MRIUNITS","TOT","1000000HAB","A","1996",2.41,
"LUX","MRIUNITS","TOT","1000000HAB","A","1997",2.38,
"LUX","MRIUNITS","TOT","1000000HAB","A","1998",2.35,
"LUX","MRIUNITS","TOT","1000000HAB","A","1999",2.32,
"LUX","MRIUNITS","TOT","1000000HAB","A","2000",2.29,
"LUX","MRIUNITS","TOT","1000000HAB","A","2001",2.26,
"LUX","MRIUNITS","TOT","1000000HAB","A","2002",4.48,
"LUX","MRIUNITS","TOT","1000000HAB","A","2003",11.07,
"LUX","MRIUNITS","TOT","1000000HAB","A","2004",10.91,
"LUX","MRIUNITS","TOT","1000000HAB","A","2005",10.75,
"LUX","MRIUNITS","TOT","1000000HAB","A","2006",10.58,
"LUX","MRIUNITS","TOT","1000000HAB","A","2007",10.42,
"LUX","MRIUNITS","TOT","1000000HAB","A","2008",12.28,
"LUX","MRIUNITS","TOT","1000000HAB","A","2009",14.06,
"LUX","MRIUNITS","TOT","1000000HAB","A","2010",13.81,
"LUX","MRIUNITS","TOT","1000000HAB","A","2011",13.5,
"LUX","MRIUNITS","TOT","1000000HAB","A","2012",13.18,
"LUX","MRIUNITS","TOT","1000000HAB","A","2013",12.88,
"LUX","MRIUNITS","TOT","1000000HAB","A","2014",12.58,
"LUX","MRIUNITS","TOT","1000000HAB","A","2015",12.29,
