"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","PHARMAEXP","TOT","USD_CAP","A","2014",350.593,"B"
"RUS","PHARMAEXP","TOT","USD_CAP","A","2015",266.527,
"RUS","PHARMAEXP","TOT","USD_CAP","A","2016",275.042,
"RUS","PHARMAEXP","TOT","USD_CAP","A","2017",298.231,
"RUS","PHARMAEXP","TOT","USD_CAP","A","2018",311.454,
"RUS","PHARMAEXP","TOT","USD_CAP","A","2019",370.886,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2011",175.759,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2012",175.023,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2013",167.223,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2014",193.603,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2015",201.037,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2016",192.399,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2017",234.518,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2018",145.522,
"CRI","PHARMAEXP","TOT","USD_CAP","A","2019",145.204,
"MLT","PHARMAEXP","TOT","USD_CAP","A","2014",516.201,"B"
"MLT","PHARMAEXP","TOT","USD_CAP","A","2015",575.785,
"MLT","PHARMAEXP","TOT","USD_CAP","A","2016",570.587,
"MLT","PHARMAEXP","TOT","USD_CAP","A","2017",622.203,
"MLT","PHARMAEXP","TOT","USD_CAP","A","2018",641.871,
"COL","PHARMAEXP","TOT","USD_CAP","A","2013",144.302,
"COL","PHARMAEXP","TOT","USD_CAP","A","2014",154.548,
"COL","PHARMAEXP","TOT","USD_CAP","A","2015",159.429,
"COL","PHARMAEXP","TOT","USD_CAP","A","2016",171.109,
"COL","PHARMAEXP","TOT","USD_CAP","A","2017",177.532,
"BRA","PHARMAEXP","TOT","USD_CAP","A","2015",248.338,
"BRA","PHARMAEXP","TOT","USD_CAP","A","2016",244.67,
"BRA","PHARMAEXP","TOT","USD_CAP","A","2017",250.063,
"BRA","PHARMAEXP","TOT","USD_CAP","A","2018",264.768,
"BRA","PHARMAEXP","TOT","USD_CAP","A","2019",275.774,
